"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.mockito.internal.invocation","data/temp/Mockito_19b/src/org/mockito/internal/invocation/ArgumentsComparator.java","3","34","The method 'varArgsMatch(InvocationMatcher, Invocation)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.mockito.internal.invocation","data/temp/Mockito_19b/src/org/mockito/internal/invocation/SerializableMethod.java","3","82","The method 'equals(Object)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.mockito.internal.matchers","data/temp/Mockito_19b/src/org/mockito/internal/matchers/ArrayEquals.java","3","21","The method 'matches(Object)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","org.mockito.internal.matchers.apachecommons","data/temp/Mockito_19b/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java","3","77","The class 'EqualsBuilder' has a total cyclomatic complexity of 129 (highest 17).","Design","CyclomaticComplexity"
"2","org.mockito.internal.matchers.apachecommons","data/temp/Mockito_19b/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java","3","221","The method 'reflectionEquals(Object, Object, boolean, Class, String[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.mockito.internal.matchers.apachecommons","data/temp/Mockito_19b/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java","3","281","The method 'reflectionAppend(Object, Object, Class, EqualsBuilder, boolean, String[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"4","org.mockito.internal.matchers.apachecommons","data/temp/Mockito_19b/src/org/mockito/internal/matchers/apachecommons/EqualsBuilder.java","3","332","The method 'append(Object, Object)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.mockito.internal.stubbing.defaultanswers","data/temp/Mockito_19b/src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java","3","83","The method 'returnValueFor(Class<?>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.mockito.internal.util.reflection","data/temp/Mockito_19b/src/org/mockito/internal/util/reflection/FieldInitializer.java","3","174","The method 'instantiate()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.mockito.internal.util.reflection","data/temp/Mockito_19b/src/org/mockito/internal/util/reflection/FieldInitializer.java","3","249","The method 'instantiate()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.mockitousage","data/temp/Mockito_19b/test/org/mockitousage/MethodsImpl.java","3","15","The class 'MethodsImpl' has a total cyclomatic complexity of 103 (highest 1).","Design","CyclomaticComplexity"
"1","org.mockitousage.serialization","data/temp/Mockito_19b/test/org/mockitousage/serialization/ParallelSerializationTest.java","3","67","The method 'randomCallOn(IMethods)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
