"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/QRDecomposition.java","3","369","The method 'solve(RealMatrix)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/RealMatrixFormat.java","3","302","The method 'parse(String, ParsePosition)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/RealVector.java","3","60","The class 'RealVector' has a total cyclomatic complexity of 115 (highest 9).","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/RectangularCholeskyDecomposition.java","3","81","The constructor 'RectangularCholeskyDecomposition(RealMatrix, double)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SchurTransformer.java","3","132","The method 'transform()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SchurTransformer.java","3","352","The method 'performDoubleQRStep(int, int, int, ShiftInfo, double[])' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SingularValueDecomposition.java","3","54","The class 'SingularValueDecomposition' has a total cyclomatic complexity of 106 (highest 85).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SingularValueDecomposition.java","3","88","The constructor 'SingularValueDecomposition(RealMatrix)' has a cyclomatic complexity of 85.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SparseFieldVector.java","3","43","The class 'SparseFieldVector' has a total cyclomatic complexity of 95 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SparseFieldVector.java","3","563","The method 'equals(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/SymmLQ.java","3","544","The method 'init()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/linear/TriDiagonalTransformer.java","3","192","The method 'transform()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java","3","296","The method 'acceptStep(AbstractStepInterpolator, double[], double[], double)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/ContinuousOutputModel.java","3","130","The method 'append(ContinuousOutputModel)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.ode","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/ContinuousOutputModel.java","3","244","The method 'setInterpolatedTime(double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/JacobianMatrices.java","3","352","The method 'computeDerivatives(double, double[], double[], double[], double[])' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.events","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/events/EventState.java","3","192","The method 'evaluateStep(StepInterpolator)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/AdamsBashforthIntegrator.java","3","193","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/AdamsMoultonIntegrator.java","3","210","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/AdaptiveStepsizeIntegrator.java","3","248","The method 'initializeStep(boolean, int, double[], double, double[], double[], double[], double[])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/DormandPrince853StepInterpolator.java","3","316","The method 'computeInterpolatedStateAndDerivatives(double, double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java","3","193","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","97","The class 'GraggBulirschStoerIntegrator' has a total cyclomatic complexity of 128 (highest 72).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","458","The method 'tryStep(double, double[], double, int, double[], double[][], double[], double[], double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/GraggBulirschStoerIntegrator.java","3","549","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 72.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.ode.nonstiff","data/temp/Math_18f/src/main/java/org/apache/commons/math3/ode/nonstiff/RungeKuttaIntegrator.java","3","95","The method 'integrate(ExpandableStatefulODE, double)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/AbstractSimplex.java","3","131","The constructor 'AbstractSimplex(double[][])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","53","The class 'BOBYQAOptimizer' has a total cyclomatic complexity of 341 (highest 141).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","376","The method 'bobyqb(double[], double[])' has a cyclomatic complexity of 141.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","1258","The method 'altmov(int, double)' has a cyclomatic complexity of 53.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","1584","The method 'prelim(double[], double[])' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","1806","The method 'trsbox(double, ArrayRealVector, ArrayRealVector, ArrayRealVector, ArrayRealVector, ArrayRealVector)' has a cyclomatic complexity of 84.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java","3","2297","The method 'update(double, double, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BaseAbstractMultivariateSimpleBoundsOptimizer.java","3","91","The method 'optimize(int, FUNC, GoalType, double[], double[], double[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/BaseAbstractMultivariateVectorOptimizer.java","3","130","The method 'optimizeInternal(int, MultivariateVectorFunction, double[], double[], double[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java","3","91","The class 'CMAESOptimizer' has a total cyclomatic complexity of 163 (highest 36).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java","3","355","The method 'doOptimize()' has a cyclomatic complexity of 36.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java","3","504","The method 'checkParameters()' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/MultivariateFunctionMappingAdapter.java","3","97","The constructor 'MultivariateFunctionMappingAdapter(MultivariateFunction, double[], double[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/NelderMeadSimplex.java","3","187","The method 'iterate(MultivariateFunction, Comparator<PointValuePair>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.direct","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/direct/PowellOptimizer.java","3","116","The method 'doOptimize()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.fitting","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/fitting/GaussianFitter.java","3","188","The method 'compare(WeightedObservedPoint, WeightedObservedPoint)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.optimization.fitting","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/fitting/GaussianFitter.java","3","319","The method 'getInterpolationPointsForY(WeightedObservedPoint[], int, int, double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.fitting","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/fitting/HarmonicFitter.java","3","271","The method 'guessAOmega(WeightedObservedPoint[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/GaussNewtonOptimizer.java","3","102","The method 'doOptimize()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java","3","107","The class 'LevenbergMarquardtOptimizer' has a total cyclomatic complexity of 116 (highest 46).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java","3","273","The method 'doOptimize()' has a cyclomatic complexity of 46.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java","3","531","The method 'determineLMParameter(double[], double, double[], double[], double[], double[])' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java","3","700","The method 'determineLMDirection(double[], double[], double[], double[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java","3","823","The method 'qrDecomposition()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.general","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/general/NonLinearConjugateGradientOptimizer.java","3","148","The method 'doOptimize()' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java","3","91","The method 'getPivotRow(SimplexTableau, int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java","3","65","The class 'SimplexTableau' has a total cyclomatic complexity of 86 (highest 13).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.optimization.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java","3","181","The method 'createTableau(boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.optimization.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java","3","330","The method 'dropPhase1Objective()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.optimization.linear","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java","3","400","The method 'getSolution()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.univariate","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/univariate/BracketFinder.java","3","112","The method 'search(UnivariateFunction, GoalType, double, double)' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.optimization.univariate","data/temp/Math_18f/src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java","3","115","The method 'doOptimize()' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.random","data/temp/Math_18f/src/main/java/org/apache/commons/math3/random/MersenneTwister.java","3","165","The method 'setSeed(int[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.random","data/temp/Math_18f/src/main/java/org/apache/commons/math3/random/RandomDataGenerator.java","3","112","The class 'RandomDataGenerator' has a total cyclomatic complexity of 83 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.random","data/temp/Math_18f/src/main/java/org/apache/commons/math3/random/RandomDataGenerator.java","3","544","The method 'nextUniform(double, double, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.random","data/temp/Math_18f/src/main/java/org/apache/commons/math3/random/StableRandomGenerator.java","3","58","The constructor 'StableRandomGenerator(RandomGenerator, double, double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.special","data/temp/Math_18f/src/main/java/org/apache/commons/math3/special/Gamma.java","3","309","The method 'regularizedGammaP(double, double, double, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/Frequency.java","3","321","The method 'getCumFreq(Comparable<?>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.clustering","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java","3","153","The method 'cluster(Collection<T>, int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.stat.clustering","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java","3","250","The method 'chooseInitialCenters(Collection<T>, int, Random)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.descriptive","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/descriptive/AbstractUnivariateStatistic.java","3","183","The method 'test(double[], int, int, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.stat.descriptive","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/descriptive/AbstractUnivariateStatistic.java","3","281","The method 'test(double[], double[], int, int, boolean)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.descriptive","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/descriptive/AggregateSummaryStatistics.java","3","306","The method 'aggregate(Collection<SummaryStatistics>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.descriptive","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/descriptive/SummaryStatistics.java","3","671","The method 'copy(SummaryStatistics, SummaryStatistics)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.inference","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java","3","411","The method 'chiSquareDataSetsComparison(long[], long[])' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.inference","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/inference/OneWayAnova.java","3","192","The method 'anovaStats(Collection<double[]>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.ranking","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/ranking/NaturalRanking.java","3","190","The method 'rank(double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/AbstractMultipleLinearRegression.java","3","115","The method 'newSampleData(double[], int, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/AbstractMultipleLinearRegression.java","3","225","The method 'validateSampleData(double[][], double[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","43","The class 'MillerUpdatingRegression' has a total cyclomatic complexity of 173 (highest 24).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","189","The method 'addObservations(double[][], double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","364","The method 'regcf(int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","488","The method 'cov(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","606","The method 'getPartialCorrelations(int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","685","The method 'vmove(int, int)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"7","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","917","The method 'regress(int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"8","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java","3","1003","The method 'regress(int[])' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/SimpleRegression.java","3","64","The class 'SimpleRegression' has a total cyclomatic complexity of 103 (highest 26).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/SimpleRegression.java","3","252","The method 'addObservations(double[][], double[])' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.stat.regression","data/temp/Math_18f/src/main/java/org/apache/commons/math3/stat/regression/SimpleRegression.java","3","769","The method 'regress(int[])' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.transform","data/temp/Math_18f/src/main/java/org/apache/commons/math3/transform/FastFourierTransformer.java","3","215","The method 'transformInPlace(double[][], DftNormalization, TransformType)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","34","The class 'ArithmeticUtils' has a total cyclomatic complexity of 185 (highest 18).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","113","The method 'binomialCoefficient(int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","239","The method 'binomialCoefficientLog(int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","396","The method 'gcd(int, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","539","The method 'gcd(long, long)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","693","The method 'mulAndCheck(long, long)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"7","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java","3","971","The method 'stirlingS2(int, int)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/ContinuedFraction.java","3","123","The method 'evaluate(double, double, int)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","80","The class 'FastMath' has a total cyclomatic complexity of 441 (highest 39).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","817","The method 'exp(double, double, double[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","1105","The method 'log(double, double[])' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","1418","The method 'pow(double, double)' has a cyclomatic complexity of 38.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","1982","The method 'reducePayneHanek(double, double[])' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","2200","The method 'sin(double)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"7","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","2267","The method 'cos(double)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"8","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","2321","The method 'tan(double)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"9","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","2407","The method 'atan(double, double, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"10","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","2554","The method 'atan2(double, double)' has a cyclomatic complexity of 33.","Design","CyclomaticComplexity"
"11","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","3025","The method 'scalb(double, int)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"12","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/FastMath.java","3","3109","The method 'scalb(float, int)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","39","The class 'MathArrays' has a total cyclomatic complexity of 118 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","159","The method 'isMonotonic(T[], OrderDirection, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","226","The method 'checkOrder(double[], OrderDirection, boolean, boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"4","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","364","The method 'safeNorm(double[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","457","The method 'sortInPlace(double[], OrderDirection, double[][])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/MathArrays.java","3","1059","The method 'normalizeArray(double[], double)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/OpenIntToDoubleHashMap.java","3","267","The method 'findInsertionIndex(int[], byte[], int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/OpenIntToFieldHashMap.java","3","280","The method 'findInsertionIndex(int[], byte[], int, int)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.util","data/temp/Math_18f/src/main/java/org/apache/commons/math3/util/Precision.java","3","453","The method 'roundUnscaled(double, double, int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.apache.commons.math3.analysis.differentiation","data/temp/Math_18f/src/test/java/org/apache/commons/math3/analysis/differentiation/DerivativeStructureTest.java","3","35","The class 'DerivativeStructureTest' has a total cyclomatic complexity of 252 (highest 12).","Design","CyclomaticComplexity"
